,arquivo,lon,lat,linha,nome,information,rua,bairro
825,downloads/1029.kml,-35.21025619469583,-5.840745409950613,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Passarela do Natal Shopping', 'neighbourhood': 'Bairro Latino', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064900', 'country': 'Brasil', 'country_code': 'br'}",Passarela do Natal Shopping,Candelária
834,downloads/1029.kml,-35.21078702062369,-5.838872222229838,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Rua Coronel João Medeiros', 'neighbourhood': 'Bairro Latino', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064900', 'country': 'Brasil', 'country_code': 'br'}",Rua Coronel João Medeiros,
839,downloads/1029.kml,-35.21087704226374,-5.837921127676964,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Anel Viário da UFRN', 'neighbourhood': 'Bairro Latino', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064900', 'country': 'Brasil', 'country_code': 'br'}",Anel Viário da UFRN,
845,downloads/1029.kml,-35.209881607443094,-5.838443320244551,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'amenity': 'UFRN - Universidade Federal do Rio Grande do Norte', 'road': 'Rua das Orquídeas', 'neighbourhood': 'Conjunto Mirassol', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064900', 'country': 'Brasil', 'country_code': 'br'}",Rua das Orquídeas,Capim Macio
896,downloads/1029.kml,-35.20214552991092,-5.843580840155482,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Anel Viário da UFRN', 'neighbourhood': 'Cidade Jardim', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59078-500', 'country': 'Brasil', 'country_code': 'br'}",Anel Viário da UFRN,Capim Macio
906,downloads/1029.kml,-35.199878308922045,-5.8438052237033835,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'highway': 'Setor 4', 'road': 'Avenida Passeio dos Girassóis', 'neighbourhood': 'Cidade Jardim', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064900', 'country': 'Brasil', 'country_code': 'br'}",Avenida Passeio dos Girassóis,Capim Macio
922,downloads/1029.kml,-35.19626218825579,-5.844086771830916,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'amenity': 'Açaí do Grilo', 'road': 'Avenida Odilon Gomes de Lima', 'neighbourhood': 'Conjunto dos Professores', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59078-500', 'country': 'Brasil', 'country_code': 'br'}",Avenida Odilon Gomes de Lima,Capim Macio
925,downloads/1029.kml,-35.195765057578676,-5.843796255066991,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Anel Viário da UFRN', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59078-500', 'country': 'Brasil', 'country_code': 'br'}",Anel Viário da UFRN,Nova Descoberta
990,downloads/1029.kml,-35.20294767804444,-5.83242142572999,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Djalma Maranhão', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59076-360', 'country': 'Brasil', 'country_code': 'br'}",Avenida Djalma Maranhão,Nova Descoberta
1009,downloads/1029.kml,-35.20146735012531,-5.828450582921505,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Rua Djalma Maranhão', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59076-360', 'country': 'Brasil', 'country_code': 'br'}",Rua Djalma Maranhão,Nova Descoberta
1018,downloads/1029.kml,-35.20076058804989,-5.8265605475753555,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'amenity': 'Sabor e Cia', 'road': 'Rua Coronel Auris Coelho', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Coronel Auris Coelho,Nova Descoberta
1021,downloads/1029.kml,-35.20051516592502,-5.8260519336909065,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'shop': 'Irineu Bebidas', 'road': 'Rua Engenheiro Marcelo Cabral', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Engenheiro Marcelo Cabral,Nova Descoberta
1024,downloads/1029.kml,-35.200257170945406,-5.8254838921129695,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'shop': 'Casa da Ração', 'road': 'Rua Padre Raimundo Brasil', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Padre Raimundo Brasil,Nova Descoberta
1027,downloads/1029.kml,-35.20000973716378,-5.824929680675268,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'amenity': 'Saúde Global', 'road': 'Rua Dinarte Mariz Neto', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Dinarte Mariz Neto,Nova Descoberta
1031,downloads/1029.kml,-35.19968175329268,-5.824199030175805,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Amintas Barros', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Avenida Amintas Barros,Nova Descoberta
1032,downloads/1029.kml,-35.19962567836046,-5.824005575850606,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'house_number': '2223', 'road': 'Avenida Brigadeiro Gomes Ribeiro', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Avenida Brigadeiro Gomes Ribeiro,Nova Descoberta
1036,downloads/1029.kml,-35.199602209031575,-5.82324399612844,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'highway': 'Parada Rua da Saudade', 'road': 'Rua da Saudade', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua da Saudade,Nova Descoberta
1049,downloads/1029.kml,-35.20217763260007,-5.822180164977907,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'country': 'Brasil', 'country_code': 'br'}",,Nova Descoberta
1050,downloads/1029.kml,-35.20212164148688,-5.82199995405972,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'shop': 'Charbella', 'road': 'Avenida Xavier da Silveira', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056700', 'country': 'Brasil', 'country_code': 'br'}",Avenida Xavier da Silveira,Nova Descoberta
1053,downloads/1029.kml,-35.20191611722112,-5.821454459801316,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'amenity': 'Vila Mariana Espaço Gourmet', 'road': 'Rua Desembargador Sinval Moreira Dias', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075090', 'country': 'Brasil', 'country_code': 'br'}",Rua Desembargador Sinval Moreira Dias,Nova Descoberta
1059,downloads/1029.kml,-35.201464500278234,-5.820235647261143,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'shop': 'Bella Bella', 'road': 'Rua Doutor Abelardo Calafange', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Doutor Abelardo Calafange,Nova Descoberta
1061,downloads/1029.kml,-35.2012831158936,-5.819743378087878,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Rua Clementino Farias', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Clementino Farias,Nova Descoberta
1063,downloads/1029.kml,-35.20112469792365,-5.819322187453508,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'man_made': 'Caern P-05 Dunas', 'road': 'Rua Professor Antônio Nesi', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056700', 'country': 'Brasil', 'country_code': 'br'}",Rua Professor Antônio Nesi,Nova Descoberta
1068,downloads/1029.kml,-35.200719684362404,-5.818214854225516,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'amenity': 'Cachorro Quente do Juninho', 'road': 'Rua Edgar Barbosa', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056700', 'country': 'Brasil', 'country_code': 'br'}",Rua Edgar Barbosa,Nova Descoberta
1079,downloads/1029.kml,-35.1999225653708,-5.815941011533141,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Rua Desembargador Antônio Cerejo', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056700', 'country': 'Brasil', 'country_code': 'br'}",Rua Desembargador Antônio Cerejo,Nova Descoberta
1084,downloads/1029.kml,-35.199546637013555,-5.81489821895957,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Bernardo Vieira', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056700', 'country': 'Brasil', 'country_code': 'br'}",Avenida Bernardo Vieira,Nova Descoberta
1085,downloads/1029.kml,-35.19961419515312,-5.81474918872118,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Xavier da Silveira', 'suburb': 'Tirol', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-450', 'country': 'Brasil', 'country_code': 'br'}",Avenida Xavier da Silveira,Tirol
1086,downloads/1029.kml,-35.199852660298355,-5.814668470993638,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Bernardo Vieira', 'suburb': 'Tirol', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59015-000', 'country': 'Brasil', 'country_code': 'br'}",Avenida Bernardo Vieira,Tirol
1112,downloads/1029.kml,-35.20514298230409,-5.812722109258175,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Senador Salgado Filho', 'suburb': 'Tirol', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59015-000', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho,Tirol
1125,downloads/1029.kml,-35.20802426151931,-5.811669509857893,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Bernardo Vieira', 'suburb': 'Lagoa Seca', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054380', 'country': 'Brasil', 'country_code': 'br'}",Avenida Bernardo Vieira,Lagoa Seca
1134,downloads/1029.kml,-35.20995025523007,-5.810979679226875,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Prudente de Morais', 'suburb': 'Lagoa Seca', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054-590', 'country': 'Brasil', 'country_code': 'br'}",Avenida Prudente de Morais,Lagoa Seca
1158,downloads/1029.kml,-35.21482056006789,-5.8091931603848925,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Bernardo Vieira', 'suburb': 'Alecrim', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054590', 'country': 'Brasil', 'country_code': 'br'}",Avenida Bernardo Vieira,Alecrim
1178,downloads/1029.kml,-35.2191062271595,-5.807656086981297,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Rua Presidente Gonçalves', 'suburb': 'Alecrim', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59032550', 'country': 'Brasil', 'country_code': 'br'}",Rua Presidente Gonçalves,Alecrim
1275,downloads/1029.kml,-35.238168267533176,-5.799363115802407,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Rua Doutor Mário Negócio', 'suburb': 'Quintas', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59035-027', 'country': 'Brasil', 'country_code': 'br'}",Rua Doutor Mário Negócio,Quintas
